idx,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.22,"[0.0606796033680439, 0.34807518124580383, -1.0716564655303955]","[1.0977830083717484, 1.0911481154043468, -10.44]","[0.6741394996643066, 0.3437741994857788, -1.4906607866287231]","[4.971132008292334, 4.884861617384884, -1.9999999999999574]","[0.9859367609024048, 0.06342393904924393, -0.15383391082286835, 0.015537004917860031]","[[0.9521874665204948, -0.050150505589385844, -0.3013701302226394], [0.011123501623027585, 0.9914720122589525, -0.12984420132923105], [0.3053118017910938, 0.12028372997339401, 0.9446250727091482]]","[1.4975594282150269, -0.6732915043830872, -0.03882865607738495]",[1.0],"[0.9650151588793799, 0.17541182440260608, -0.19173366634572575, -0.17541182440260608]",[0.594],"[1.2829947341337995, 0.137922624755209, -2.6260157459458107]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
21,0.23,"[0.07132664322853088, 0.35354331135749817, -1.09458589553833]","[1.1474668839366384, 1.1398876176759423, -10.46]","[0.7456554770469666, 0.3861725628376007, -1.56594979763031]","[4.968387556489007, 4.873950227159551, -2.000000000000135]","[0.9844977259635925, 0.07420822232961655, -0.15805365145206451, 0.01662776805460453]","[[0.9494851248263346, -0.056197756637473464, -0.30873906439327525], [0.009282237992073464, 0.9884333149703198, -0.1513718002622784], [0.31367473247199584, 0.1408594831940679, 0.9390243703988315]]","[1.377150297164917, -0.5251172184944153, -0.039734408259391785]",[1.0],"[0.9650255775693989, 0.17962102723658158, -0.18772588359129866, -0.17962102723658158]",[0.594],"[1.3853363748007679, 0.27436876183358416, -2.495398688898103]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
22,0.24,"[0.08306171000003815, 0.35968634486198425, -1.1186424493789673]","[1.197122072889194, 1.1885131321356734, -10.48]","[0.8194751739501953, 0.43385323882102966, -1.6420294046401978]","[4.965518895255561, 4.862551445973118, -1.9999999999999574]","[0.9831606149673462, 0.08408837020397186, -0.16128608584403992, 0.017643533647060394]","[[0.9473510160797813, -0.06181741403332445, -0.3141729772829585], [0.007568285496554562, 0.985235705568583, -0.17103603575685217], [0.3201074403809578, 0.15965341147313172, 0.9338318985865403]]","[1.2798638343811035, -0.41511622071266174, -0.04028702527284622]",[1.0],"[0.9654738695014948, 0.18232279793905432, -0.18282931885343842, -0.18232279793905432]",[0.594],"[1.5212264010470182, 0.4507001438440992, -2.4339840278959777]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
23,0.25,"[0.09863047301769257, 0.3680596649646759, -1.1490358114242554]","[1.2467473338522772, 1.2370197962726148, -10.5]","[0.9105516076087952, 0.49758607149124146, -1.734461784362793]","[4.962526096308317, 4.850666413694138, -1.9999999999999574]","[0.9816220998764038, 0.09524864703416824, -0.16429097950458527, 0.018821289762854576]","[[0.945308467228667, -0.0682477737233061, -0.31895790187358675], [0.005653800818043141, 0.9811469089307382, -0.19318068648798134], [0.32612871128144805, 0.18081201419560108, 0.9278723399263671]]","[1.2155272960662842, -0.32036131620407104, -0.04035205766558647]",[1.0],"[0.9677996420620629, 0.18039224514611654, -0.17259080670909177, -0.18039224514611654]",[0.594],"[2.044836179889467, 0.8635643379407405, -2.833215561400303]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
24,0.26,"[0.11285825818777084, 0.37594813108444214, -1.1756045818328857]","[1.2963414261969488, 1.2854027594607758, -10.52]","[0.9861062169075012, 0.5546354651451111, -1.806406855583191]","[4.95940923446716, 4.838296318816093, -1.9999999999999574]","[0.9804109334945679, 0.10397111624479294, -0.16611281037330627, 0.019774990156292915]","[[0.9440309740070122, -0.07331709386796856, -0.3216055407826915], [0.004233364028576082, 0.9775979159112614, -0.21043857401854774], [0.3298296510994327, 0.19729905867163613, 0.9231930906927938]]","[1.1138699054718018, -0.21721376478672028, -0.03992050886154175]",[1.0],"[0.9689472887952998, 0.1802201109061631, -0.1664436154150838, -0.1802201109061631]",[0.594],"[2.062179234040335, 0.9934809041263013, -2.620798940937812]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
25,0.27,"[0.128205344080925, 0.38471028208732605, -1.2031912803649902]","[1.3459031100734833, 1.3336571834441557, -10.540000000000001]","[1.0602623224258423, 0.6143177151679993, -1.8718067407608032]","[4.956168387653448, 4.825442398337998, -2.000000000000135]","[0.9794126749038696, 0.11160492897033691, -0.16693811118602753, 0.020659128203988075]","[[0.9434097338061925, -0.07772985763111151, -0.3223912892625606], [0.003205392010760054, 0.9742350799997546, -0.22551216011543407], [0.33161393158579183, 0.2117169764816203, 0.9193520121518715]]","[0.9439136385917664, -0.06641825288534164, -0.0392167828977108]",[1.0],"[0.9702452911277141, 0.17912956975962877, -0.16019353183044224, -0.17912956975962877]",[0.594],"[2.0597750901200724, 1.1213583514431766, -2.302849664892312]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
26,0.28,"[0.1446731835603714, 0.3943980038166046, -1.2317734956741333]","[1.3954311464423652, 1.381778242820569, -10.56]","[1.1357827186584473, 0.678189754486084, -1.9401140213012695]","[4.952803636888192, 4.81210593764132, -1.9999999999999574]","[0.9786525964736938, 0.11809572577476501, -0.16682827472686768, 0.02146577090024948]","[[0.94341509246341, -0.08141848067309143, -0.3214638304959688], [0.002611652597169549, 0.9711852392450232, -0.23831158247827286], [0.3316038941010302, 0.22398719177103046, 0.9164434490679501]]","[0.8252578377723694, 0.034808095544576645, -0.03831077739596367]",[1.0],"[0.9718719048641082, 0.17672906114690848, -0.15315419533351654, -0.17672906114690848]",[0.594],"[2.117296001900794, 1.2973896506557616, -2.1384231431147365]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
27,0.29,"[0.16228269040584564, 0.40507346391677856, -1.2614059448242188]","[1.4449242971052645, 1.429761125524178, -10.58]","[1.2121362686157227, 0.7457455992698669, -2.0110056400299072]","[4.949315066289928, 4.798288270360906, -1.9999999999999574]","[0.9780298471450806, 0.12391719967126846, -0.16615580022335052, 0.022236481308937073]","[[0.9437955815740976, -0.08467500224507463, -0.31949967792786177], [0.0023167617342619642, 0.9683001351202044, -0.2497788640803312], [0.3305216071851846, 0.23499998366168137, 0.9140735609691005]]","[0.7537436485290527, 0.09769383817911148, -0.037259720265865326]",[1.0],"[0.9737640224432167, 0.1730778778542427, -0.14546208109050426, -0.1730778778542427]",[0.594],"[2.202270536593593, 1.4906374008092653, -2.0834493202345223]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
28,0.3,"[0.18491454422473907, 0.4192464351654053, -1.298345923423767]","[1.4943813247359927, 1.4776010333066982, -10.6]","[1.3020707368850708, 0.8294129371643066, -2.092593193054199]","[4.945702763072823, 4.783990778252023, -1.9999999999999574]","[0.9774567484855652, 0.13005101680755615, -0.16471488773822784, 0.02311224676668644]","[[0.9446696669351923, -0.08802510876892125, -0.3159917729922293], [0.0023397655725131833, 0.9651051187709287, -0.2618523156651803], [0.32801485617212317, 0.2466245931539901, 0.9119114892257967]]","[0.6230916976928711, 0.19237428903579712, -0.03597785905003548]",[1.0],"[0.9771934126306251, 0.16428736624581247, -0.1326841727917781, -0.16428736624581247]",[0.594],"[2.6408622794920884, 1.9826343282471024, -2.3175146751823448]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
29,0.31,"[0.20499736070632935, 0.4322214424610138, -1.3302265405654907]","[1.5438009929114347, 1.525293182217218, -10.620000000000001]","[1.3751838207244873, 0.9006914496421814, -2.1573572158813477]","[4.941966817544197, 4.769214891051976, -2.000000000000135]","[0.9772122502326965, 0.13410291075706482, -0.16281147301197052, 0.023771081119775772]","[[0.945854720604883, -0.09012576706771457, -0.311827185504912], [0.0027917984364264903, 0.9629026905296483, -0.2698344203993528], [0.3245782700227314, 0.25435360166748244, 0.911017668296192]]","[0.47396424412727356, 0.2991086542606354, -0.03500921279191971]",[1.0],"[0.9791796508583819, 0.15884902208038973, -0.1247580819165338, -0.15884902208038973]",[0.594],"[2.5718619015756667, 2.0570696111010722, -2.0579603382601928]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
30,0.32,"[0.2261594533920288, 0.44627007842063904, -1.3630489110946655]","[1.5931820661424603, 1.5728328030805894, -10.64]","[1.446317195892334, 0.9728060364723206, -2.2193825244903564]","[4.9381073231025585, 4.753962086337138, -1.9999999999999574]","[0.9772822260856628, 0.13687829673290253, -0.15996995568275452, 0.024360643699765205]","[[0.9476323470029544, -0.091407274198534, -0.30600268812098086], [0.003821617910164332, 0.9613417835922693, -0.2753313828029475], [0.31934046118558324, 0.2597434991356445, 0.9113478943337447]]","[0.2971249222755432, 0.44297894835472107, -0.03423618897795677]",[1.0],"[0.9811566912296713, 0.1528075778775477, -0.11683447494365072, -0.1528075778775477]",[0.594],"[2.5151473639342603, 2.1417212051155383, -1.7783023960497744]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
31,0.33,"[0.24839116632938385, 0.46142059564590454, -1.3968416452407837]","[1.6425233099048104, 1.6202151419743425, -10.66]","[1.518144130706787, 1.0479097366333008, -2.2880780696868896]","[4.934124376235016, 4.7382338893753095, -1.9999999999999574]","[0.977622389793396, 0.13857808709144592, -0.15630294382572174, 0.02490087039768696]","[[0.949898677160622, -0.09200761478634091, -0.29870905903542433], [0.005366970461903486, 0.9603521243061441, -0.2787382158383336], [0.3125119177832445, 0.2631698998023989, 0.9127310146376281]]","[0.20384956896305084, 0.5113640427589417, -0.03375433757901192]",[1.0],"[0.9832702302010273, 0.14559490129435038, -0.10828070336567944, -0.14559490129435038]",[0.594],"[2.5385565332981193, 2.2919246496765213, -1.7178121099179933]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
32,0.34,"[0.27170121669769287, 0.4777159094810486, -1.431710124015808]","[1.691823490669961, 1.6674354607040727, -10.68]","[1.589506983757019, 1.1248931884765625, -2.361182451248169]","[4.9300180765150525, 4.72203187297302, -1.9999999999999574]","[0.9780478477478027, 0.1398165076971054, -0.15240895748138428, 0.025403320789337158]","[[0.9522523651597776, -0.09230989658510674, -0.29102287889452316], [0.007072749617455305, 0.9596120336560994, -0.28123783720412526], [0.305230092324558, 0.26575106369467677, 0.9144457134705645]]","[0.1497298777103424, 0.5274437665939331, -0.033767860382795334]",[1.0],"[0.985413147490422, 0.13740680586658383, -0.09943861434884896, -0.13740680586658383]",[0.594],"[2.581175471294104, 2.452463125034714, -1.77211383301373]","[640.362548828125, 648.8357543945312, 669.857421875, 650.4185180664062]"
